"[4.1728786288445473e-07, 5.791407707898651e-08, 0.04357002980605321]","[3.598724114549515e-07, 8.263053585043627e-08, 0.05689687792176228]","[3.697382315711797e-07, 4.769371727213935e-08, 0.027108427002327264]","[3.354532473849283e-07, 1.278228563434028e-07, 0.05746797396541691]","[3.6133892085399194e-07, 1.0539630575926879e-07, 0.04594657415370941]","[3.846378528830444e-07, 1.176659915926281e-07, 0.06625186881287479]","[4.6154290860329954e-07, 1.4507735543958007e-07, 0.06329535648072253]","[3.7903605346870977e-07, 9.045204359624372e-08, 0.040902272319069344]","[3.3721860936032663e-07, 7.353629329645773e-08, 0.01207572762316063]","[3.8596077714222515e-07, 9.449163168371078e-08, 0.019802011465708296]"
"[3.777918219935564e-07, 2.1885530913006786e-08, 0.04051384966884024]","[3.607796268253621e-07, 9.706186521154435e-08, 0.034416063135542546]","[3.701141284673417e-07, 9.769371727213934e-08, 0.035090037303578236]","[3.535465649374473e-07, 1.3886288402950234e-07, 0.04902619792469021]","[3.5960111625095933e-07, 1.2214222055270016e-07, 0.06308804703394949]","[3.823263573973986e-07, 1.294777337291212e-07, 0.062284453130913936]","[4.3999455765041317e-07, 7.192781412330832e-08, 0.06244566427906361]","[4.024814788308737e-07, 4.20769221861585e-08, 0.06090227231906935]","[2.743199557963436e-07, 1.1204767890263712e-07, 0.011477197014510485]","[3.489508770559666e-07, 1.1441878870215292e-07, 0.004681438348274463]"
"[3.412250930141162e-07, 1.9688315156847164e-08, 0.03821656932803033]","[3.6390713481610175e-07, 1.1506683538036607e-07, 0.01611859089663579]","[3.734990746813149e-07, 1.4769371727213936e-07, 0.04887562882952547]","[3.7664888673705563e-07, 1.4262791200347066e-07, 0.03756143058956159]","[3.817108571278203e-07, 1.3802201943509666e-07, 0.07167995630287571]","[3.781501782682213e-07, 1.185523576529383e-07, 0.057102717790995655]","[3.99311393489172e-07, 1.261292936290536e-08, 0.049328784254668585]","[4.170070737858295e-07, 3.9617421498574924e-08, 0.06977684616444829]","[2.5461235920193817e-07, 1.439900743828063e-07, 0.027725669965275257]","[3.306927122060048e-07, 1.1964823701406662e-07, 0.020195815391488157]"
"[3.24618944597012e-07, 4.441259408847875e-08, 0.0373707240629659]","[3.687916394986969e-07, 1.331994788317172e-07, 0.017199558368986432]","[3.767479212521665e-07, 1.9383633910881237e-07, 0.06027247118688739]","[3.7534852144409653e-07, 1.3696490698087936e-07, 0.030095554157566654]","[4.0678264581765457e-07, 1.3416088357075124e-07, 0.06631528334776031]","[3.6852389757606877e-07, 1.0292054959192603e-07, 0.04832771134151807]","[3.4027050138344253e-07, 1.211292936290536e-08, 0.034972395435026685]","[4.1165618630319095e-07, 4.4250269922531646e-08, 0.06244649867249583]","[2.6474071227551887e-07, 1.6116129198096105e-07, 0.04772566996527526]","[3.352736426764611e-07, 1.1901818471152498e-07, 0.04019581539148816]"
"[3.3302036285142057e-07, 8.670670831001661e-08, 0.03831174919882236]","[3.7405744716088047e-07, 1.446353653694992e-07, 0.03691138073309658]","[3.787909151078599e-07, 2.3088772273782257e-07, 0.06288565206998212]","[3.50178176152649e-07, 1.2327966327064934e-07, 0.030451460541310527]","[4.2283331010988344e-07, 1.135171504057339e-07, 0.049600974114588844]","[3.594216930785845e-07, 9.167017636607221e-08, 0.03846483290377332]","[3.090236690123022e-07, 1.8176238965620485e-08, 0.023069300139038594]","[3.890575556225118e-07, 5.5381272713866754e-08, 0.043244409026077464]","[3.019082200287554e-07, 1.5700982797028117e-07, 0.06603390678144207]","[3.610397499740325e-07, 1.1264070099514196e-07, 0.06019581539148816]"
"[3.534327526801894e-07, 1.216737348809853e-07, 0.041224361027828865]","[3.777223264740695e-07, 1.3652795797402825e-07, 0.05691138073309658]","[3.764886922441084e-07, 2.4926101998660554e-07, 0.054243829702156285]","[3.319939564647641e-07, 1.0496615164374772e-07, 0.04193319281032909]","[4.1068649880570037e-07, 9.268202297537822e-08, 0.02994465206739741]","[3.5159281787248474e-07, 8.136616640629307e-08, 0.029022001290544577]","[2.9769750894465396e-07, 5.430383343361147e-08, 0.025830658022941377]","[3.6565661526609335e-07, 9.398772437621769e-08, 0.024344527379771073]","[3.5190822002875537e-07, 1.28957642014758e-07, 0.07409504161151538]","[3.990455752525746e-07, 9.239419333280438e-08, 0.06473860586568153]"
"[3.817155660448273e-07, 1.2711124620396423e-07, 0.04450459722018411]","[3.7873156263359563e-07, 1.1281681137760827e-07, 0.0715451410093453]","[3.717925694465545e-07, 2.460203499274928e-07, 0.03965074407450965]","[3.3146933607741375e-07, 8.513483008954125e-08, 0.055794843691354686]","[3.803399837955851e-07, 7.328539080273352e-08, 0.01551887065989855]","[3.461098531281647e-07, 7.846317708957635e-08, 0.020647129749026143]","[3.0966947921736857e-07, 1.0430383343361147e-07, 0.041367825967106565]","[3.5016203155595623e-07, 1.3302272464088068e-07, 0.01707441718842679]","[3.9282756837901577e-07, 8.781811768246124e-08, 0.06790573116672957]","[4.2881819339374047e-07, 6.771462615330093e-08, 0.05005242470286539]"
"[4.2330397897605424e-07, 1.025010472081034e-07, 0.04753254903878172]","[3.742699508944123e-07, 8.812946276730413e-08, 0.08422970515284724]","[3.688499388765591e-07, 2.0032692684620096e-07, 0.027171351424212176]","[3.352773325951027e-07, 7.289100347287738e-08, 0.0632489877855095]","[3.517782473014562e-07, 7.98299681651913e-08, 0.008451343990707337]","[3.474368999798994e-07, 9.611518157045568e-08, 0.018143185766022075]","[3.5966947921736857e-07, 1.5430383343361147e-07, 0.057771862360149626]","[3.541179007652739e-07, 1.4385508214002616e-07, 0.02380353881129342]","[4.111870957975716e-07, 6.262999578399406e-08, 0.045374500169770564]","[4.395502283415594e-07, 6.228421296370669e-08, 0.032014427014301634]"
"[4.6411119145491606e-07, 7.011960898337088e-08, 0.04901869210127871]","[3.670502081512387e-07, 7.615341493311808e-08, 0.07913836147620293]","[3.6895396055300197e-07, 1.3438184369288913e-07, 0.025069023866574044]","[3.366341066685356e-07, 8.359711438049749e-08, 0.05940633984132904]","[3.38709741171926e-07, 9.349818361612546e-08, 0.013156998246182083]","[3.5631588293227447e-07, 1.1836783945129781e-07, 0.037325313817410055]","[4.0966947921736856e-07, 2.033689943724746e-07, 0.06599439861429326]","[3.6851282567281917e-07, 1.0613704134922823e-07, 0.03675671277131182]","[3.890498372737669e-07, 4.926187995999499e-08, 0.023228764467888248]","[4.3979064057651226e-07, 7.976522657607583e-08, 0.020869321678995675]"
"[4.65619587454132e-07, 3.364437240852939e-08, 0.0461613835239227]","[3.6316277456821075e-07, 8.36653546760996e-08, 0.05595139674075199]","[3.7334846051292987e-07, 5.653756609235093e-08, 0.030571520625523284]","[3.4786539068129233e-07, 1.0982225408438842e-07, 0.05063570279997698]","[3.358765553501792e-07, 1.16999436884801e-07, 0.022575206104536186]","[3.7034833336884766e-07, 1.2559660848530484e-07, 0.05732531381741006]","[4.56860283462175e-07, 2.3599269157214747e-07, 0.0647771518812744]","[3.9337392308268055e-07, 5.209258987288632e-08, 0.051540801455982395]","[3.570947753157862e-07, 6.195310653851975e-08, 0.012481571211462806]","[4.310658179803594e-07, 1.1574778349124117e-07, 0.017414261792684155]"
"[4.522418859466333e-07, 2.3534151473963287e-08, 0.040952903064479164]","[3.608097880451823e-07, 1.0126057312975164e-07, 0.027805719140152386]","[3.780106564185573e-07, 5.603756609235093e-08, 0.04465114489542838]","[3.6744032101166853e-07, 1.3370479924612838e-07, 0.037616076499341566]","[3.7641807667635235e-07, 1.400368837194361e-07, 0.04028796581033243]","[3.841571281120546e-07, 1.1251948111094297e-07, 0.07645126201421348]","[4.798869193729382e-07, 2.3291366950546178e-07, 0.04969808591461699]","[4.158263734918358e-07, 2.7827572041745994e-08, 0.061654690722835304]","[3.1256484632145074e-07, 8.738548967658961e-08, 0.018082586396204407]","[3.9685916841466616e-07, 1.3641324845783824e-07, 0.034022416190342394]"
"[4.250842372317284e-07, 3.8890784166183634e-08, 0.03611071476565905]","[3.6108614879085456e-07, 1.2417961143171846e-07, 0.010955796172989498]","[3.810512167168658e-07, 6.207655138612237e-08, 0.05871243133071402]","[3.6638494137671023e-07, 1.5037440058783064e-07, 0.028567359737768562]","[4.2245135362403825e-07, 1.4178964063513952e-07, 0.0592989823168813]","[3.88787840850415e-07, 9.824325617788414e-08, 0.08645963254120226]","[4.2157059066531283e-07, 2.2267910338952357e-07, 0.03328451804244213]","[4.2008851585128766e-07, 8.404495298570034e-09, 0.06118870618741432]","[2.8186814430567335e-07, 1.1964359949331743e-07, 0.038082586396204404]","[3.616025972402771e-07, 1.482371723933221e-07, 0.05316668749891287]"
"[3.9126287781835917e-07, 7.728120623729961e-08, 0.03445221299499986]","[3.634945882683937e-07, 1.3749522415754076e-07, 0.008248432754120766]","[3.778307751040729e-07, 7.641189542173974e-08, 0.0640799425506088]","[3.628029072919991e-07, 1.5781382893452446e-07, 0.03207963304533914]","[4.4060153491601766e-07, 1.4113930404010976e-07, 0.07133582321529774]","[3.9066862585818454e-07, 8.079587344265068e-08, 0.09359492048457885]","[3.49613470994578e-07, 1.8076169253247772e-07, 0.02454865921198041]","[4.120001682410326e-07, 4.9367848855342725e-08, 0.05027009168265939]","[2.8927723650399433e-07, 1.4240469057942453e-07, 0.05808258639620441]","[3.3828255026405195e-07, 1.296021970569236e-07, 0.06268985341428526]"
"[3.696586148979492e-07, 1.0383506149289321e-07, 0.03674885920470599]","[3.7032015342232504e-07, 1.3164453445347692e-07, 0.028248432754120766]","[3.710920668011684e-07, 1.127704404034549e-07, 0.06485530902250372]","[3.4944305507268173e-07, 1.4055540885403463e-07, 0.03639220172635707]","[4.3007006187274066e-07, 1.1928154312145352e-07, 0.06594040697292339]","[3.84790051851085e-07, 6.949205159021942e-08, 0.07665672644234497]","[2.9852937402858733e-07, 9.31753372295916e-08, 0.031861675027714996]","[3.7814618333165353e-07, 9.936784885534272e-08, 0.03684087638696711]","[3.031331856838023e-07, 1.599449650035405e-07, 0.07288358180145794]","[3.6598695791028014e-07, 9.948395663355131e-08, 0.06248599987901371]"
"[3.5263344301671603e-07, 1.1218612536502997e-07, 0.041877768649221714]","[3.766203451633448e-07, 1.1256306071178535e-07, 0.04824843275412077]","[3.665335273822278e-07, 1.4932493515305305e-07, 0.05316683596992428]","[3.4350081771771433e-07, 1.1573452221890289e-07, 0.04730539309843339]","[3.8538470281872705e-07, 9.678145125250231e-08, 0.050809494979207837]","[3.767092601088935e-07, 7.302745580688768e-08, 0.05751806932117731]","[2.7049534544757993e-07, 1.3008209697485082e-08, 0.0478255597518142]","[3.475505589140211e-07, 1.4602719091433465e-07, 0.02755179906693786]","[3.4076853503226823e-07, 1.5245309896819895e-07, 0.07403577048553459]","[4.0326612844490074e-07, 6.162844465654307e-08, 0.04492345553087545]"
"[3.5101270202168407e-07, 1.1804288806138618e-07, 0.04751293799751356]","[3.823711289120555e-07, 8.686687234752181e-08, 0.0649876099264256]","[3.671677908192886e-07, 1.782148857426228e-07, 0.036657336106718535]","[3.4677082749380397e-07, 9.138560891918394e-08, 0.05782719884347054]","[3.404590643677883e-07, 8.511120344138665e-08, 0.03174916770028399]","[3.6266684330676943e-07, 8.070857308205878e-08, 0.03425818544648253]","[2.9555411037611826e-07, 1.2508209697485082e-08, 0.061304623323214125]","[3.24555906041683e-07, 1.5775823489740364e-07, 0.021282395644920103]","[3.7345754528852446e-07, 1.2289510177852988e-07, 0.06504289980966153]","[4.399373909354115e-07, 3.108654082535276e-08, 0.02448556121100202]"
"[3.8576034280811904e-07, 1.0902677918343293e-07, 0.04990540394277305]","[3.7844167515999974e-07, 7.395329746532899e-08, 0.07094347597188366]","[3.736874656249591e-07, 1.7044191318100725e-07, 0.02323925000030607]","[3.524812747463936e-07, 7.601369507809431e-08, 0.0639485907593786]","[3.0535525183109577e-07, 8.795482589186948e-08, 0.014504003966753675]","[3.517135536257409e-07, 1.0171023432106075e-07, 0.013999808766806822]","[3.272761055276382e-07, 3.2216730016858004e-08, 0.06740448900847212]","[3.4711857251811704e-07, 1.0505786063560112e-07, 0.020853321333843225]","[4.0213642857111936e-07, 8.10664942565955e-08, 0.04716158242891069]","[4.6758807074818484e-07, 4.7235542515015606e-08, 0.0104245511377674]"
"[4.2182092214134546e-07, 7.851138083699101e-08, 0.047884882677847795]","[3.7164955705550957e-07, 7.584228812358553e-08, 0.0655762782862345]","[3.8018750261036893e-07, 1.536495288380904e-07, 0.022898321061246382]","[3.638260127323235e-07, 6.404140067393727e-08, 0.055680251504915304]","[3.387475567237858e-07, 9.260674258620123e-08, 0.008909174039690305]","[3.4308963321862966e-07, 1.1736894676243474e-07, 0.012999808766806821]","[3.7347590107964035e-07, 7.775018127793066e-08, 0.05784555643859175]","[3.8448653329447253e-07, 4.503052110534248e-08, 0.034146457931016394]","[3.8789559565766447e-07, 4.461133252084693e-08, 0.02840558948002614]","[4.500831672504081e-07, 7.999785129430286e-08, 0.022230132362311916]"
"[4.5187973741781927e-07, 4.5872544755356834e-08, 0.042564066241967784]","[3.6394947676137693e-07, 9.161594520559359e-08, 0.05116446862468896]","[3.8115860401089626e-07, 1.305209985564098e-07, 0.03584378738438231]","[3.741460940471838e-07, 5.7502159792929157e-08, 0.03932037082437402]","[3.887475567237858e-07, 9.870304356954558e-08, 0.017290853005846152]","[3.379765870143235e-07, 1.1787575018890908e-07, 0.014167120305367821]","[4.2037672980855357e-07, 1.2775018127793066e-07, 0.039165700452013424]","[4.2275329159843584e-07, 1.9730157960473495e-08, 0.053194620713465576]","[3.403291865371497e-07, 2.7582127399127638e-08, 0.018089574554451364]","[3.9685219751972267e-07, 1.141044644590388e-07, 0.04223013236231192]"
"[4.6983951293016765e-07, 3.1834406389275626e-08, 0.03687310448961955]","[3.575574386775639e-07, 1.1360952678190749e-07, 0.03382606516774219]","[3.7577768423685054e-07, 1.0475204499366573e-07, 0.05413063638798396]","[3.7738400737867104e-07, 5.7506629662209674e-08, 0.027330657115173046]","[4.386053113055189e-07, 1.0576682765013772e-07, 0.0361641712533828]","[3.3707491884481953e-07, 1.0291317184102951e-07, 0.01742164912258828]","[4.539927765766567e-07, 1.7472995930023153e-07, 0.024141092399203028]","[4.476778629131935e-07, 4.6881694608254245e-08, 0.06658137455982717]","[2.914829945033516e-07, 3.654319181637147e-08, 0.021336705790378933]","[3.3422946991116893e-07, 1.4827526703861193e-07, 0.062230132362311924]"
"[4.605533801376902e-07, 5.890752949712111e-08, 0.0341134133907808]","[3.605689485283972e-07, 1.2854144219933655e-07, 0.022185443584361825]","[3.6919716069017046e-07, 8.306188091700988e-08, 0.0681316743689878]","[3.736703008882005e-07, 9.852993617169403e-08, 0.02618468465819102]","[4.79208611167254e-07, 1.1734972402205268e-07, 0.05601690723610015]","[3.45041681390591e-07, 8.557954506208767e-08, 0.02278258648639274]","[4.606617583251355e-07, 1.7288719923731988e-07, 0.019351468464990973]","[4.7169622888572663e-07, 8.674951815178121e-08, 0.06967253163861567]","[2.636992727581791e-07, 6.009251378469782e-08, 0.03380464746888622]","[2.976957397004889e-07, 1.6665379677602393e-07, 0.06944246629166448]"
"[4.374088038732608e-07, 9.630474423349286e-08, 0.035637313769557845]","[3.6586138205991446e-07, 1.3175042944208658e-07, 0.01992023650387274]","[3.664028895043518e-07, 6.63148163442778e-08, 0.06765807126376604]","[3.6315369964437575e-07, 1.391285916326397e-07, 0.03941464228289234]","[4.4521317125597724e-07, 1.2844141171163408e-07, 0.07026006338665906]","[3.5625188123950685e-07, 7.300758631214593e-08, 0.02963959697866124]","[4.420329729072058e-07, 1.5439564868821686e-07, 0.031769125372400744]","[4.641582804381583e-07, 1.3211683138251567e-07, 0.05722631414824693]","[2.8626182990436997e-07, 9.710020212798069e-08, 0.052031271916253]","[3.0518371444443513e-07, 1.6060569317655224e-07, 0.05494646169110351]"
"[4.0510054210776303e-07, 1.2028056709711863e-07, 0.04060560049137493]","[3.719116309999479e-07, 1.2167717611083973e-07, 0.027992056549982894]","[3.6976323751058843e-07, 5.718687544292119e-08, 0.053000491196407304]","[3.520070649898416e-07, 1.7240711827929987e-07, 0.05694295807731771]","[3.6459988672500417e-07, 1.3817421061379911e-07, 0.07297173047348741]","[3.6916968483211186e-07, 7.307264573209609e-08, 0.03752219164903836]","[4.0366151937242504e-07, 1.248386043543891e-07, 0.05176912537240075]","[4.2786926713664364e-07, 1.5120021097157048e-07, 0.036702309457225454]","[3.3626182990436997e-07, 1.333007614706374e-07, 0.06696482200443804]","[3.5265978231910027e-07, 1.3294969868101811e-07, 0.030777778410410364]"
"[3.7742302327853795e-07, 1.246750902820281e-07, 0.04737008742601908]","[3.7650024545830163e-07, 1.0841848042755431e-07, 0.04330939102895812]","[3.756901992622707e-07, 6.0462939818178e-08, 0.03328189319410619]","[3.314531011772178e-07, 1.4080302601132516e-07, 0.06720910986688078]","[2.953646146346326e-07, 1.4114269545860393e-07, 0.06549330622844274]","[3.8366299893416607e-07, 8.565846909449122e-08, 0.051399357575942134]","[3.486061433898078e-07, 9.51002199234075e-08, 0.06729082614732339]","[3.7540550799268784e-07, 1.1544468429573444e-07, 0.01829724854563848]","[3.79331005993805e-07, 1.6340961326915436e-07, 0.07385131188857896]","[4.0265978231910027e-07, 9.740924778140473e-08, 0.015110183651127505]"
"[3.564178035788879e-07, 8.900578357674071e-08, 0.05274988885425547]","[3.8108885991665537e-07, 9.51597847442689e-08, 0.05862672550793335]","[3.8165716306985367e-07, 7.969039154379304e-08, 0.019113935443792224]","[3.154373980838205e-07, 7.628804192477651e-08, 0.07265360519945496]","[2.6227032116796666e-07, 1.2867139464883955e-07, 0.049533080224066064]","[3.946756965426713e-07, 1.0783097525061791e-07, 0.06051265016938435]","[2.9874304954854815e-07, 6.96906578397763e-08, 0.07018063798161635]","[3.259595603405572e-07, 6.344102369937936e-08, 0.006424341898773967]","[4.041062773727187e-07, 1.361902218443142e-07, 0.06355194862953294]","[4.408698319317621e-07, 6.739604319654253e-08, 0.0009639940901771411]"
"[3.42776618817549e-07, 4.222627334984261e-08, 0.05189774593947488]","[3.8435691803779924e-07, 8.83437599143618e-08, 0.06744163364213504]","[3.810970598808538e-07, 1.0378589395554307e-07, 0.02003364190159866]","[3.271025762447848e-07, 1.456760250444187e-08, 0.0565210352179979]","[3.1227032116796666e-07, 1.146522198355298e-07, 0.030449647465025764]","[4.021689480256864e-07, 1.1961680837065288e-07, 0.06845781528248934]","[2.719709905899555e-07, 5.7002345842008325e-08, 0.05513693678613305]","[2.9923407751688685e-07, 2.915645615280162e-08, 0.016634902543594333]","[3.8489484040272227e-07, 9.286423692073406e-08, 0.043840100451568886]","[4.4627759065637154e-07, 5.905129294187591e-08, 0.020963994090177143]"
"[3.315347781096343e-07, 1.298342189947153e-08, 0.04481338971462291]","[3.862760774537431e-07, 9.56496078312441e-08, 0.0710183302359729]","[3.7623337157447095e-07, 1.3192701169932012e-07, 0.035413592275587935]","[3.5161562735815553e-07, 1.406760250444187e-08, 0.03317595464014157]","[3.6227032116796666e-07, 9.638060287542809e-08, 0.02045277731171515]","[3.9118423422484214e-07, 1.1320728589839621e-07, 0.06976577499135557]","[2.7301725966219607e-07, 4.781732948664888e-08, 0.03295748275762335]","[3.1678394454334344e-07, 1.515061228065367e-08, 0.03259841296163693]","[3.277286343248889e-07, 5.3178880002477986e-08, 0.024486264037632082]","[4.4399151453764467e-07, 7.599454713428864e-08, 0.04096399409017715]"
"[3.249777893408869e-07, 1.248342189947153e-08, 0.03565497646229862]","[3.8395057189524315e-07, 1.094149028882735e-07, 0.0652984969009467]","[3.7085202734774716e-07, 1.5455435080406868e-07, 0.053825165017197044]","[3.762206012751462e-07, 4.9696362986656846e-08, 0.014739093171653377]","[4.1227032116796666e-07, 8.333181366880888e-08, 0.02788735221846397]","[3.696337993371237e-07, 1.0260526125450409e-07, 0.05394971700903205]","[3.1087499284018366e-07, 8.106686204788208e-08, 0.01803790796409152]","[3.6678394454334344e-07, 4.2096960294075066e-08, 0.050726027057963925]","[2.6007696968926576e-07, 5.5240432982447855e-08, 0.014203157315569582]","[4.205633733766707e-07, 1.017394465815677e-07, 0.06096399409017715]"
"[3.6660957089111297e-07, 3.380746750125549e-08, 0.031896911892681575]","[3.795487314670485e-07, 1.2278918132390532e-07, 0.0500287744310991]","[3.67599585545555e-07, 1.687025735797679e-07, 0.06509820063262531]","[3.960857885811356e-07, 9.969636298665684e-08, 0.014331773456757846]","[4.45514905637701e-07, 7.965567101997949e-08, 0.038487825658148324]","[3.483419096529003e-07, 9.351444867758102e-08, 0.034921612871668624]","[3.6087499284018366e-07, 1.2500941019168097e-07, 0.013839238556025354]","[4.1678394454334344e-07, 9.123214480325287e-08, 0.06347195407725682]","[2.4016075879735965e-07, 7.865068843614711e-08, 0.02389272646117262]","[3.8660086905586485e-07, 1.3216587709924566e-07, 0.07097705153914176]"
"[4.133249181417939e-07, 8.353615378113539e-08, 0.032418656015119715]","[3.7427277668961403e-07, 1.2690146582992775e-07, 0.032786909084538796]","[3.698950207999657e-07, 1.576493790823314e-07, 0.062438853196354595]","[3.8420081409773866e-07, 1.46343582299139e-07, 0.03234614832364563]","[4.690756715972038e-07, 9.035782367142454e-08, 0.051717660985940155]","[3.414438730196139e-07, 8.975955397927795e-08, 0.02081002089012053]","[4.1087499284018366e-07, 1.5942924566940954e-07, 0.03240647377918718]","[4.533648902087835e-07, 1.3063975212348116e-07, 0.06054159167746684]","[2.9016075879735965e-07, 1.0905373324360172e-07, 0.04389272646117262]","[3.5493470009018033e-07, 1.4772547696245777e-07, 0.06312655066007766]"
"[4.534903613357322e-07, 1.279436834310036e-07, 0.0359300649299959]","[3.697912728994384e-07, 1.2004258350364352e-07, 0.021417437813207124]","[3.7353745982695587e-07, 1.1895730715526302e-07, 0.05516495258088396]","[3.4146044182550333e-07, 1.7553663168328608e-07, 0.05234614832364563]","[4.4588756323126496e-07, 1.1451370007623671e-07, 0.05800418919798154]","[3.479331831638927e-07, 9.218233213638047e-08, 0.018079939037962553]","[4.3998182844939954e-07, 1.517596364124172e-07, 0.05240647377918718]","[4.4661630381194825e-07, 1.5773322060716005e-07, 0.04863929602566124]","[3.4016075879735965e-07, 1.3212206523578525e-07, 0.06389272646117262]","[3.542588592318881e-07, 1.4320189063790627e-07, 0.0420586765039893]"
"[4.567697770073482e-07, 1.3225036891159273e-07, 0.043592921900205056]","[3.6905990199238085e-07, 1.0714340168151624e-07, 0.025947763480714037]","[3.7774239074161687e-07, 7.479047091031616e-08, 0.04438808500157948]","[3.0567472348548566e-07, 1.5642369054214827e-07, 0.06930702874625017]","[3.9485445976091584e-07, 1.377574495145444e-07, 0.0588089036684851]","[3.686994733449353e-07, 9.335339041580125e-08, 0.022439699534688416]","[4.1548020587606623e-07, 1.2533642507588418e-07, 0.06658404893877089]","[4.17840836471976e-07, 1.4719750242314615e-07, 0.032001691275201485]","[3.9016075879735964e-07, 1.3965059384776562e-07, 0.08144901853952649]","[3.8363217376583393e-07, 1.1706798556403258e-07, 0.021073798735909664]"
"[4.470573471827203e-07, 9.798856033137273e-08, 0.050066535344327645]","[3.7046978588110423e-07, 9.486380664749346e-08, 0.03784834697687948]","[3.787383352314472e-07, 3.62746468058435e-08, 0.033187394348529756]","[3.033002203006484e-07, 1.264946565470647e-07, 0.06724001036183276]","[3.389591995916356e-07, 1.5874254140929885e-07, 0.05263378130140746]","[3.8950514381506233e-07, 9.32068516906735e-08, 0.02824368127086529]","[3.792586280100083e-07, 9.483290746924878e-08, 0.06528801428847562]","[3.7759219204339905e-07, 9.570277999283764e-08, 0.022117878557588365]","[4.055692352837861e-07, 1.2973864611063363e-07, 0.08070473286550076]","[4.110358995302151e-07, 8.945273095761936e-08, 0.018073602073222998]"
"[4.2538019598795073e-07, 4.207235108438377e-08, 0.05126434360134317]","[3.753571678936502e-07, 9.14540038707713e-08, 0.053214995029902824]","[3.7569984627924954e-07, 3.9914574477722294e-08, 0.02438416321515385]","[3.3498867942796026e-07, 8.410212396106873e-08, 0.06369292587795611]","[3.1392679737200113e-07, 1.4219164324616218e-07, 0.0399260432120372]","[4.029153856146152e-07, 9.518607121086701e-08, 0.04187159247945002]","[3.4056686382067856e-07, 7.834903740355e-08, 0.046707295926165356]","[3.4070456896079903e-07, 3.3990692192904406e-08, 0.019922982075686192]","[4.042686921779009e-07, 1.1550140674823978e-07, 0.06535179311151508]","[4.2089742348945644e-07, 6.987293287998736e-08, 0.02736868835828475]"
"[3.9818525001449244e-07, 2.4365674996938737e-09, 0.04855914244692266]","[3.805664913763165e-07, 9.442897816120586e-08, 0.061731039925589225]","[3.7186316344205197e-07, 5.153809278331513e-08, 0.02683933546731742]","[3.5934211225615766e-07, 4.539872008090162e-08, 0.05052778397000054]","[3.2443966494384496e-07, 1.0005805340731198e-07, 0.028373520816905917]","[4.088284750443409e-07, 1.0304776811150285e-07, 0.05590659736870307]","[3.296647126487464e-07, 6.400061196515029e-08, 0.02731118421988384]","[3.2278836766338906e-07, 3.349069219290441e-08, 0.0315296080439231]","[3.9163674291805636e-07, 9.562971899033115e-08, 0.03275734981706427]","[4.175959010115882e-07, 5.8015754881493426e-08, 0.04218055417430393]"
"[3.6988202780645183e-07, 6.657986564321991e-09, 0.0419298222848663]","[3.846055908481352e-07, 1.0420173714009173e-07, 0.062426832853543154]","[3.698006064133697e-07, 7.252813561355807e-08, 0.039640867222639965]","[3.856059605208337e-07, 1.4736257072811316e-08, 0.032639338557097115]","[3.7443966494384496e-07, 5.861495288978162e-08, 0.022495349516277963]","[4.1247483252561925e-07, 1.0770040125631968e-07, 0.06906887184960915]","[3.326327643274949e-07, 6.409147611820487e-08, 0.01930231481268421]","[3.2877279141226233e-07, 7.169238256488576e-08, 0.0501729671161917]","[3.4341889022588287e-07, 7.528645012698773e-08, 0.006043721255030696]","[3.9402925639404146e-07, 7.219875143026912e-08, 0.05745270482315933]"
"[3.5292816609627534e-07, 4.0554886237035736e-08, 0.035099266927620006]","[3.8636186464711137e-07, 1.1556151625188664e-07, 0.04990122027091768]","[3.6888230794598795e-07, 9.780248178654688e-08, 0.055140072896309206]","[3.8379892859429003e-07, 4.982427347336804e-09, 0.021033783037905755]","[4.2443966494384495e-07, 5.562421705988028e-08, 0.026242784676682326]","[4.02691337673558e-07, 1.1096005366754918e-07, 0.07487299901360116]","[3.6959245040533614e-07, 6.720363970403303e-08, 0.017527260541213514]","[3.5959038080493484e-07, 1.089143969356345e-07, 0.06473621265839322]","[3.0067240473331845e-07, 6.465234124487952e-08, 0.012548405711525448]","[3.6700016191618376e-07, 9.369066807700395e-08, 0.06736582452389724]"
"[3.3793213224967425e-07, 9.055488623703573e-08, 0.03126020287447851]","[3.8642501387962997e-07, 1.2189641629397355e-07, 0.03594476694295318]","[3.6956298480839306e-07, 1.3118924835259485e-07, 0.06359709170451697]","[3.5300574385992857e-07, 1.2900658802517893e-08, 0.023194246010346448]","[4.648715754886719e-07, 9.025565111724375e-08, 0.042276984594449]","[3.928754489389741e-07, 1.0593963441125785e-07, 0.07135648341764644]","[4.08251117369644e-07, 7.318542735737289e-08, 0.03204891157938096]","[4.028660117575635e-07, 1.3881611826751905e-07, 0.07466758221051634]","[2.60663597101286e-07, 6.481358674568158e-08, 0.02467028409627195]","[3.4274360468778886e-07, 1.2331345429799365e-07, 0.06995792942013085]"
