"[1.919706809819424e-08, 3.547417912484048e-08, 0.18642510317035735]","[2.1170401532240044e-08, 4.282024567327342e-08, 0.16157834283110262]","[1.921285428639354e-08, 3.646287936791387e-08, 0.216859601902029]","[1.8866594107987326e-08, 3.2020580716760886e-08, 0.18778993464863458]","[2.558589295912046e-08, 4.4813570151880335e-08, 0.2273329331777288]","[2.2676852668849122e-08, 3.088948521418929e-08, 0.18486044588938674]","[2.008874484728101e-08, 2.9065441633321784e-08, 0.18183952061833092]","[3.202420603720293e-08, 4.756274568546846e-08, 0.18420145080942946]","[1.9406751585976244e-08, 2.451187601489632e-08, 0.17690806644359977]","[2.2286944908649355e-08, 2.5789381219446175e-08, 0.17944572230827519]","[2.2331736471688666e-08, 3.197801516560079e-08, 0.18536784639906848]","[1.8934213158374903e-08, 3.210646994276767e-08, 0.1792120288280276]","[3.9716393144373265e-08, 2.891952117479878e-08, 0.1545135990513272]","[2.485596325453249e-08, 3.2797018680218674e-08, 0.20490281540467753]","[7.534555823634065e-09, 2.853551911594371e-08, 0.18360326093089527]","[2.0650406288077897e-08, 3.399051771891847e-08, 0.1737718672065605]","[1.6115259703320367e-08, 3.323414759703097e-08, 0.16770703127820516]","[2.027690459124929e-08, 3.6297560692511205e-08, 0.1831680944164406]","[1.8910049869545942e-08, 3.452546083307576e-08, 0.19802637937120637]","[2.4507988215188786e-08, 3.782875390216245e-08, 0.21141978127759842]"
"[1.9112350570921665e-08, 3.640911394737067e-08, 0.1821007316126207]","[2.0750265320145124e-08, 4.8642405462694884e-08, 0.16976005897221066]","[2.256596731632105e-08, 3.860087718536764e-08, 0.2174355288944985]","[2.517957384649139e-08, 3.189124604859291e-08, 0.16560659836468525]","[2.7054767485582265e-08, 3.7534601919905124e-08, 0.2125979625112868]","[2.1291579166853273e-08, 3.0876486036961534e-08, 0.191945687250606]","[2.1615801644318494e-08, 9.34255782963199e-09, 0.195696101605035]","[1.987157113579942e-08, 4.785799180865631e-08, 0.18229074395920727]","[1.895359266574912e-08, 2.5828782080809864e-08, 0.17749716677161598]","[2.3989211672251065e-08, 2.5768224220062106e-08, 0.1800143765613154]","[2.1203197251182503e-08, 3.184661779657566e-08, 0.1872555525579711]","[2.0549892031208155e-08, 3.1884789751090074e-08, 0.15677273025489016]","[3.627825844447774e-08, 2.2913326564481132e-08, 0.144843920044046]","[3.6638020283053893e-08, 3.2556961909555244e-08, 0.21824370135027893]","[1.5098293377647573e-09, 1.984363575562906e-08, 0.20215987922456338]","[2.0648896579443167e-08, 3.2959000155984443e-08, 0.1691456544790765]","[1.3916447012041239e-08, 3.3326167818855225e-08, 0.16589407476506954]","[8.157214186773673e-09, 3.9680472714472106e-08, 0.17943968000272223]","[1.8779954864538384e-08, 3.120110101724224e-08, 0.21802637937120636]","[2.6676598727692525e-08, 3.64183169385257e-08, 0.1944770549723284]"
"[1.9338037538678745e-08, 3.4707658926124615e-08, 0.18083317053428258]","[2.0438876676697866e-08, 5.159380512872805e-08, 0.18736291317088874]","[2.387813131178642e-08, 3.988243778122881e-08, 0.21462216925386574]","[2.9582870504640388e-08, 3.138563183885685e-08, 0.15182831078415307]","[2.6241305947573393e-08, 2.8998202446450567e-08, 0.19075853430325063]","[1.9835683570024746e-08, 3.084838391811517e-08, 0.19340655899417528]","[2.2943559254528218e-08, 6.005206775006287e-10, 0.20997875588888215]","[7.753324717427188e-09, 4.191880708353583e-08, 0.1803181672735577]","[1.8985488549084325e-08, 3.0876793249221594e-08, 0.19316597181080244]","[2.4870086831397994e-08, 2.945566405955897e-08, 0.18027351290196325]","[1.86445699658151e-08, 3.172077928781507e-08, 0.18898758368528587]","[1.9894202606422734e-08, 3.149645137459454e-08, 0.14950771117169936]","[2.696193410480053e-08, 1.909674170290296e-08, 0.15953205296089748]","[4.431884903101764e-08, 3.287865519884262e-08, 0.2229055228203994]","[1.2581423180583283e-09, 1.4119999564024456e-08, 0.2183284885126389]","[2.0683393277882066e-08, 3.126663738099604e-08, 0.17167636860095428]","[1.586237582857951e-08, 3.227120867933428e-08, 0.17711415841642253]","[8.152214186773673e-09, 3.856109837189718e-08, 0.17465612466447664]","[1.9350146016599835e-08, 2.793780715903705e-08, 0.23368187176967137]","[2.5109855910317434e-08, 3.30707466560193e-08, 0.17932317256208805]"
"[1.960936485131805e-08, 3.199189010690317e-08, 0.17975502391184925]","[2.0335232777060873e-08, 4.5291603384319364e-08, 0.20275279163599128]","[2.3893378085327038e-08, 3.729270730932075e-08, 0.21038455083341712]","[3.088825804825553e-08, 3.082172060944126e-08, 0.14898276232941066]","[2.2450786214456227e-08, 2.2219310733402738e-08, 0.17394412440798643]","[1.895166465140382e-08, 3.0821646651053905e-08, 0.18765897563156983]","[2.2356968167055867e-08, 5.955206775006288e-10, 0.21782047251992703]","[1.2158809289282803e-09, 3.524789448311461e-08, 0.17871721064378587]","[1.9406746896588982e-08, 3.766031195912852e-08, 0.2069681285654997]","[2.382474614023413e-08, 3.6295905202443755e-08, 0.1795866397438481]","[1.6059624252849372e-08, 3.1505063087930166e-08, 0.18926829278641066]","[1.908910174912966e-08, 3.118162295374501e-08, 0.1507056170118033]","[1.4141838271864206e-08, 2.115615678673152e-08, 0.17953205296089747]","[3.9406878257593616e-08, 3.291129519692778e-08, 0.22514105384655148]","[1.2417624833234273e-08, 1.5327613840610878e-08, 0.2123831037129266]","[2.0758969331879285e-08, 2.9572548112454782e-08, 0.18242643966694091]","[1.934139211798436e-08, 3.095937089120791e-08, 0.19555070216178722]","[1.5147268878583743e-08, 3.718319800905875e-08, 0.1690598307622705]","[2.0719041479196997e-08, 2.764135596547827e-08, 0.2425530018746929]","[2.090748975976065e-08, 2.9599371030884467e-08, 0.17205278581399863]"
"[2.033172111849327e-08, 2.9152603694092495e-08, 0.17971760732911354]","[2.0501125548898118e-08, 3.506506759634381e-08, 0.21455210564117677]","[2.0338113158380275e-08, 3.180650691896632e-08, 0.205401387126319]","[2.9110277998431573e-08, 3.046772293514335e-08, 0.16848999520847402]","[1.7868171742939933e-08, 1.8897300445682317e-08, 0.16364246348347408]","[1.905817171358479e-08, 3.080561162845082e-08, 0.17724138208391446]","[2.094583274957709e-08, 2.0955050749479856e-08, 0.20812659926469412]","[7.454743279153755e-09, 2.9324427707743222e-08, 0.17960239708083567]","[2.010855273593867e-08, 4.1949540251407645e-08, 0.21852056710862947]","[2.097673441372743e-08, 4.147799793199169e-08, 0.17842518908251515]","[1.3749627519738044e-08, 3.132547057990714e-08, 0.18810717658080572]","[1.78582480774789e-08, 3.100345183069325e-08, 0.17070561701180328]","[4.466314597063808e-09, 2.75356533717595e-08, 0.19738893087436807]","[1.996310103755402e-08, 3.219917998043633e-08, 0.2184659347720254]","[2.857217022860423e-08, 2.6128131447538195e-08, 0.20429482202827032]","[2.071503227307521e-08, 2.9770479165695614e-08, 0.19737341582359363]","[2.3538284214919695e-08, 2.9746407337897226e-08, 0.21012761317880385]","[2.4001565808593132e-08, 3.352162447893454e-08, 0.16285096376562455]","[2.1525791350138476e-08, 2.9533827758788386e-08, 0.24014704619060406]","[1.6314196059163765e-08, 2.7753159539983333e-08, 0.183111982837194]"
"[2.0775576793667933e-08, 2.6422129748909055e-08, 0.18323853967896417]","[2.094840360604874e-08, 2.9749726954071472e-08, 0.20274327225059594]","[1.655007533938533e-08, 2.928151913413457e-08, 0.19328750536964462]","[2.3482687951641862e-08, 3.0529246450800464e-08, 0.188489995208474]","[1.4466468853807274e-08, 2.4010580928718125e-08, 0.16354127507066007]","[1.9830515351798675e-08, 3.080581183240714e-08, 0.17011452556014672]","[1.887403837209808e-08, 4.5933629747562265e-08, 0.1916374689842889]","[1.668144932595251e-08, 3.261711364455894e-08, 0.18231198286989786]","[2.0176212215814297e-08, 4.218492264103219e-08, 0.21135521024840553]","[1.763322858775924e-08, 4.1948139645121813e-08, 0.17727532178243052]","[1.3986262861565519e-08, 3.119334162692034e-08, 0.1845840793280514]","[1.7935037203806897e-08, 3.126796574502301e-08, 0.19070561701180327]","[6.468079257336536e-09, 3.411018428134329e-08, 0.19977227683788612]","[1.2807313747851266e-10, 3.228960128404066e-08, 0.19172373988499408]","[3.850385242034489e-08, 3.8105080209977544e-08, 0.19616921042522706]","[2.0742604288756482e-08, 3.0350261850130075e-08, 0.20869312692459457]","[2.5495687776262784e-08, 2.9578021966761847e-08, 0.21172936840918619]","[3.340668600654147e-08, 3.0040103697472935e-08, 0.1597271725188165]","[2.2297703077691152e-08, 3.539485966603013e-08, 0.2023182658459397]","[1.4284932425297016e-08, 2.6806170640249143e-08, 0.20311198283719398]"
"[2.0419309366838526e-08, 2.5351718116916713e-08, 0.18672881325411225]","[2.1305705082584863e-08, 3.12158615960449e-08, 0.180445335089579]","[1.3893744699031467e-08, 3.151231362292726e-08, 0.18622138297524976]","[1.742942403110798e-08, 3.094519119498166e-08, 0.2021867646575329]","[1.421103385316187e-08, 3.229910912831536e-08, 0.17702565027935444]","[2.1177074615044164e-08, 3.082485093459812e-08, 0.170069274076858]","[1.73374601452417e-08, 6.896411054329496e-08, 0.17533088280541348]","[2.7556182498999977e-08, 4.1396335651977876e-08, 0.18494535265038398]","[1.9938147229659918e-08, 3.461509091699659e-08, 0.19401866294195283]","[1.50188173871867e-08, 3.684140289310178e-08, 0.17638738339371196]","[1.6634378911372323e-08, 3.1051811177014045e-08, 0.1818770941831134]","[1.7957294179648344e-08, 3.177492572709607e-08, 0.21070561701180326]","[1.7623688317885846e-08, 3.749126801460946e-08, 0.18852866450889702]","[1.2307313747851265e-10, 3.2464854696675434e-08, 0.16458511164152284]","[3.786272378045309e-08, 4.568455402368032e-08, 0.1847760760466987]","[2.0784715071684493e-08, 3.115918397665332e-08, 0.20541014224594462]","[2.5519709645384534e-08, 3.0030380421796726e-08, 0.19801130706185008]","[3.902306378728235e-08, 2.8297229823093687e-08, 0.16468097511258306]","[2.2256512593874965e-08, 4.109844140207533e-08, 0.1628797807135448]","[1.6056098887767714e-08, 3.077607030579429e-08, 0.22311198283719397]"
"[1.949626013891257e-08, 2.7694822933659814e-08, 0.19038065446016775]","[2.146516807978953e-08, 3.3333337693817673e-08, 0.16017662771346258]","[1.5413534857725466e-08, 3.460561860740749e-08, 0.18124134342618312]","[1.1466981062635767e-08, 3.1331567582060583e-08, 0.21559802327463293]","[1.8578918616081636e-08, 4.072955768315938e-08, 0.19324154229698584]","[2.2478444458296914e-08, 3.085287324076076e-08, 0.17184304882845963]","[1.7335906638202298e-08, 5.7041973248730984e-08, 0.16568808703714794]","[3.557469838260955e-08, 4.820632046801244e-08, 0.18592909504944247]","[1.9498397228608572e-08, 2.5864893258645047e-08, 0.17648652689158761]","[1.3295368701940626e-08, 2.908678063470504e-08, 0.17732542830079986]","[1.9682462041860033e-08, 3.108925112419867e-08, 0.18146994360126384]","[1.7568573601051955e-08, 3.228411906656043e-08, 0.2258474676633038]","[3.038237066011792e-08, 3.613995725864278e-08, 0.1716348448706403]","[8.375324226744524e-09, 3.3130063270637055e-08, 0.1505786277071656]","[2.589843243089235e-08, 4.3049272033649176e-08, 0.17780857958379054]","[2.088500951171654e-08, 3.23809187987451e-08, 0.1987917801137682]","[2.1253995550830318e-08, 3.0968915933283044e-08, 0.1781688414254735]","[3.325737107531645e-08, 2.7036808467952412e-08, 0.1694334527335748]","[2.07973237257925e-08, 4.326896183722153e-08, 0.12901437527106363]","[2.0116095721338304e-08, 3.5666437256907786e-08, 0.22456109090556733]"
"[2.109932216199567e-08, 3.085170911170108e-08, 0.1816571628672435]","[8.536800016079119e-08, 4.059210262537306e-08, 0.0921291375527651]","[6.505398434658644e-08, 3.215119273490058e-08, 0.0510894437017621]","[8.584727482060493e-08, 4.5084808857651e-08, 0.05345341435371656]","[2.723990413271857e-08, 2.16777890164332e-08, 0.05993856415761975]","[5.910094759474756e-08, 3.6097523946659156e-08, 0.07944727444064117]","[7.961072205267398e-08, 6.46314239961513e-08, 0.07602794849983861]","[7.456354943349055e-08, 5.4219729902330753e-08, 0.06325468725409482]","[5.561593740424434e-08, 2.0714859577285113e-08, 0.07288004369066878]","[5.7608981703502216e-08, 5.835788037613256e-08, 0.028653551579110814]","[3.756913658513371e-08, 5.841199445775608e-08, 0.07612191255619408]","[7.240244923544516e-10, 9.413152798758066e-08, 0.07878648928137374]","[3.807763439332413e-08, 4.0976249924954194e-08, 0.07220939132140534]","[2.4087428753709196e-08, 4.8950072835653875e-08, 0.0903112032192782]","[6.236628386210489e-08, 1.0217811867023057e-08, 0.04103595445628121]","[2.141653116069797e-08, 4.9300762127590865e-08, 0.026845731448214172]","[7.860307316659744e-08, 4.706266849128486e-08, 0.045628174794332566]","[4.0714150992258915e-08, 2.411057272982317e-08, 0.012245126573880277]","[7.246049197605507e-08, 2.6277249293371556e-08, 0.08209448744524592]","[9.544467492531567e-08, 5.116673784356653e-08, 0.04785532495592436]"
"[4.1708684425469664e-07, 2.0487701089676876e-07, 0.1856984880006807]","[1.4583366754602792e-07, 4.338089788980461e-08, 0.1121291375527651]","[2.153863503207361e-07, 4.6297905803625185e-07, 0.0710894437017621]","[4.5016695313922863e-07, 2.5811228328320864e-07, 0.07345341435371656]","[8.93255650423832e-08, 6.958264070401832e-08, 0.07993856415761975]","[4.93910933235882e-07, 3.029114905052365e-07, 0.09944727444064118]","[5.064540469789304e-07, 3.653353806077146e-07, 0.09602794849983862]","[3.2260683545160547e-07, 3.0342517860899937e-07, 0.08325468725409482]","[2.3399308876735714e-07, 9.395732570286914e-08, 0.09288004369066878]","[2.295802756858913e-07, 3.132516311486326e-07, 0.04865355157911082]","[1.5899960300814964e-07, 2.7114771471801914e-07, 0.08457669822170194]","[3.6051620070935455e-07, 5.333565815695399e-07, 0.09878648928137375]","[2.940646534581719e-07, 4.956285555508358e-07, 0.09220939132140535]","[3.913300544758692e-07, 2.788556165657443e-07, 0.09958483111668477]","[4.2845069374173423e-07, 2.95578559203442e-07, 0.06103595445628121]","[1.193680226340479e-07, 2.0368381691302005e-07, 0.046845731448214176]","[1.4136374761253834e-07, 1.9368855609126138e-07, 0.06562817479433257]","[3.75977158233388e-07, 4.919771011139673e-07, 0.032245126573880276]","[2.4688483213233175e-07, 2.814576315247323e-07, 0.10209448744524592]","[5.839614998610378e-07, 3.724885962663804e-07, 0.06785532495592436]"
"[5.800986264177033e-07, 3.2273099279651694e-07, 0.18937006220419653]","[1.507528130690031e-07, 3.977707401096625e-08, 0.1321291375527651]","[3.0772316840912095e-07, 5.427315215637751e-07, 0.0910894437017621]","[6.433673842809125e-07, 3.649637192447902e-07, 0.09345341435371657]","[1.1851856134539783e-07, 1.0388222913212698e-07, 0.09768034954032868]","[7.234788750668303e-07, 4.593710036068349e-07, 0.11944727444064118]","[6.645863355078224e-07, 6.435835968380313e-07, 0.11602794849983862]","[4.5081568260789587e-07, 3.795734872981455e-07, 0.10325468725409483]","[2.997167791901062e-07, 1.1003391571370078e-07, 0.11288004369066879]","[3.350348142724752e-07, 3.8167734744531987e-07, 0.06865355157911082]","[2.1258139672418924e-07, 4.482547547142421e-07, 0.10457669822170194]","[7.031967559838446e-07, 6.289542074144736e-07, 0.11878648928137375]","[3.8542597199283366e-07, 6.721650838960281e-07, 0.11220939132140535]","[5.84720640103528e-07, 3.5578720617170275e-07, 0.11318158573640469]","[5.703762956393659e-07, 4.470799752149969e-07, 0.08103595445628121]","[1.7334517489743958e-07, 3.1551330409745206e-07, 0.06684573144821418]","[1.6610329656284246e-07, 2.9202780261158243e-07, 0.08562817479433257]","[5.641005595172313e-07, 8.503750637081817e-07, 0.05224512657388028]","[3.013578461608041e-07, 4.305526837152927e-07, 0.12209448744524593]","[7.449911868523664e-07, 4.273961551356691e-07, 0.08785532495592437]"
"[2.687133303835625e-07, 3.090678566876978e-07, 0.19108387300475324]","[9.741613345056984e-08, 3.4088938410389576e-08, 0.14354180282007317]","[3.294398840903607e-07, 2.949022276811383e-07, 0.1110894437017621]","[5.495873447505091e-07, 2.5794564122776607e-07, 0.11345341435371657]","[1.1447884484016337e-07, 1.0079559410951463e-07, 0.11768034954032869]","[4.962431056714292e-07, 4.479773292239605e-07, 0.13944727444064117]","[6.250631055363307e-07, 5.610867979712043e-07, 0.13602794849983862]","[3.5843834965290657e-07, 2.2969260884578953e-07, 0.12325468725409483]","[2.693452699648845e-07, 9.019739027864346e-08, 0.11603639183726736]","[3.3385588349192317e-07, 3.880539886494678e-07, 0.0868713843016979]","[1.6985211766723774e-07, 4.621908825979821e-07, 0.12457669822170195]","[4.760725038380147e-07, 5.310337236726689e-07, 0.13878648928137374]","[4.3620110849576425e-07, 3.5379091147249093e-07, 0.1284419412583039]","[5.090998045289047e-07, 4.0088471840950807e-07, 0.13318158573640468]","[4.509435812394383e-07, 4.6512089099944877e-07, 0.10103595445628122]","[1.9924223567281392e-07, 3.11936451682523e-07, 0.08684573144821418]","[1.6319373491382222e-07, 3.549854120840985e-07, 0.09304990705407806]","[7.263274870106504e-07, 9.82001068762975e-07, 0.07224512657388028]","[3.4337296159916435e-07, 3.528241266606972e-07, 0.13204901467327604]","[5.449352159308412e-07, 4.0395024469433615e-07, 0.10785532495592437]"
"[2.687083303835625e-07, 1.422864829231039e-07, 0.18570070840898933]","[5.0369891752639485e-09, 2.9164036216962848e-08, 0.16354180282007316]","[9.313977376734279e-08, 2.9489722768113834e-07, 0.12901752344213127]","[1.0639558425588857e-07, 7.277919500256914e-08, 0.13345341435371658]","[5.713620800060985e-08, 5.3938746585505605e-08, 0.1251781396352777]","[9.182744213979573e-08, 3.5927558578070317e-07, 0.158716510391996]","[4.836971230816548e-08, 3.98954816636525e-07, 0.1545644939733434]","[1.2894543927031677e-07, 2.2968760884578952e-07, 0.14196509012809294]","[1.4762856119919608e-07, 4.72324444337779e-08, 0.1181888774897736]","[9.950026182525965e-08, 1.4615962506153874e-07, 0.1068713843016979]","[6.817521254761931e-08, 3.406232048607275e-07, 0.14457669822170194]","[9.86100668629545e-08, 1.288114577742781e-07, 0.15794547210352322]","[3.0175720373000104e-07, 2.2864211402062515e-08, 0.1484419412583039]","[2.7639773045897786e-07, 2.723117730151337e-07, 0.1526866582225773]","[6.363349866280188e-08, 1.4253541215833612e-07, 0.10309110929864596]","[1.0206603407166849e-07, 2.3528978572839725e-07, 0.10684573144821419]","[1.1497171941927746e-07, 1.7514319984836083e-07, 0.11304990705407807]","[5.210939870904261e-07, 7.575697400591202e-07, 0.09224512657388029]","[2.634919385123506e-07, 6.402161274497758e-08, 0.1478946409925675]","[2.9259346304540294e-07, 2.2805961320590965e-07, 0.12785532495592436]"
"[8.187786851489125e-08, 1.422814829231039e-07, 0.17788388625817975]","[5.031989175263949e-09, 2.4594511096411132e-08, 0.18354180282007315]","[9.313477376734278e-08, 2.3465121776639887e-07, 0.14901752344213126]","[1.0639058425588856e-07, 7.277419500256914e-08, 0.13978796256389361]","[5.713120800060985e-08, 5.3933746585505606e-08, 0.1451781396352777]","[9.182244213979572e-08, 2.0015137055250794e-07, 0.14973976136862985]","[4.836471230816548e-08, 3.98949816636525e-07, 0.15547064965544805]","[1.2894043927031677e-07, 1.5415051533618092e-07, 0.14170547531769756]","[1.4762356119919607e-07, 4.72274444337779e-08, 0.12890991509791358]","[9.949526182525965e-08, 1.4615462506153873e-07, 0.12011992561687815]","[6.81702125476193e-08, 3.406182048607275e-07, 0.16327363522602933]","[9.86050668629545e-08, 1.288064577742781e-07, 0.16448767253880034]","[2.158718914217553e-08, 2.2859211402062516e-08, 0.1684419412583039]","[2.763927304589779e-07, 1.001536595631117e-07, 0.15243949567212417]","[6.362849866280188e-08, 1.425304121583361e-07, 0.12309110929864596]","[1.0206103407166848e-07, 9.896661184171314e-08, 0.12684573144821418]","[4.814618143590959e-08, 1.7513819984836083e-07, 0.12059116385515306]","[1.0617640228421617e-07, 7.575647400591202e-07, 0.11224512657388029]","[1.2121876010237084e-07, 6.401661274497758e-08, 0.13751524093731532]","[2.9258846304540296e-07, 2.2805461320590965e-07, 0.12798548683363842]"
"[8.187286851489124e-08, 8.048937121892868e-08, 0.17212019597686906]","[1.0103044503817502e-08, 2.2026380494040086e-08, 0.2029116240524798]","[5.713891925938614e-08, 9.475640339369764e-08, 0.16787325414187954]","[9.499560507626622e-08, 4.971509095481699e-08, 0.11001902657862803]","[4.3267434980230856e-08, 5.2069625764676693e-08, 0.1651781396352777]","[6.564500994396251e-08, 2.0014637055250793e-07, 0.1357135241078436]","[3.960147043694317e-08, 2.454738216715902e-07, 0.16345982357960043]","[9.351533117277416e-08, 1.5414551533618092e-07, 0.1390410800910362]","[8.677628226541244e-08, 3.353060202181399e-08, 0.14096101236689715]","[8.826082424402816e-08, 7.729156113227054e-08, 0.13235293420784827]","[4.6971413860862964e-08, 1.767453849421414e-07, 0.16077102020205242]","[7.503255359251336e-08, 1.0979199901381364e-07, 0.13702794636987375]","[2.158218914217553e-08, 2.386650427079159e-08, 0.18844194125830388]","[1.6668095825177076e-07, 1.001486595631117e-07, 0.13766025862314202]","[4.6612527703275104e-08, 1.2906668492486598e-07, 0.14309110929864596]","[5.394321030191566e-08, 9.896161184171313e-08, 0.13149102974400256]","[4.8141181435909594e-08, 1.108394538120567e-07, 0.14059116385515305]","[1.0617140228421617e-07, 6.933625276327504e-07, 0.09232470248776478]","[1.2121376010237083e-07, 4.1682263753102324e-08, 0.13880527211325142]","[1.677061979214428e-07, 1.6774066634778977e-07, 0.12498527792569443]"
"[4.10467530044102e-08, 8.048437121892868e-08, 0.17353648878501315]","[2.020855094196475e-08, 2.0640191231876778e-08, 0.21118186837159758]","[9.97391040237711e-09, 9.475140339369764e-08, 0.17615609573167607]","[5.7548052793469797e-08, 2.4373227996039343e-08, 0.08514339203148802]","[2.4119310046389836e-08, 4.4686492327714836e-08, 0.18517813963527768]","[2.328642130128743e-08, 1.6877796881652094e-07, 0.12378568447955729]","[2.1862175569345656e-08, 7.930812144596978e-08, 0.17903255041332106]","[4.044537362465105e-08, 6.940923599289431e-08, 0.1258551814043427]","[7.877289222984177e-09, 1.7533938370711053e-08, 0.13500936077860268]","[3.745214785657819e-08, 7.728656113227054e-08, 0.14497504833756136]","[1.8333921976425173e-08, 1.767403849421414e-07, 0.1637368577288703]","[2.952780860397453e-08, 6.495263256889087e-08, 0.10942017022456164]","[2.1457328554940815e-08, 2.510770870400345e-08, 0.2006178432760267]","[1.060726295632109e-08, 7.374289831294428e-08, 0.1203210326117505]","[2.1955822733766703e-08, 6.936331970196597e-08, 0.16309110929864595]","[5.393821030191566e-08, 8.566074263366976e-08, 0.14651715815490818]","[4.419675788103045e-08, 4.85008512376015e-08, 0.16059116385515304]","[7.034531329376125e-08, 3.805114056194976e-07, 0.07034834681137597]","[8.403746824490296e-08, 1.014822313778284e-08, 0.14467651762659428]","[2.900569044138969e-08, 5.391623385763721e-08, 0.1444512066587202]"
"[4.10417530044102e-08, 5.295837092518997e-08, 0.1793714385026431]","[2.8273241847492005e-08, 2.2669198688588413e-08, 0.20309076086577138]","[9.96891040237711e-09, 7.909392239129525e-08, 0.18578769354877028]","[1.9198484078792414e-08, 1.0805068234288253e-09, 0.06161000110350279]","[3.8094874549324534e-09, 3.61887823841767e-08, 0.20379661513444958]","[2.328142130128743e-08, 1.3501577918365677e-07, 0.11524644154015823]","[3.877835440409901e-09, 7.930312144596978e-08, 0.1953151914589523]","[4.044037362465105e-08, 6.94042359928943e-08, 0.13152928112564563]","[7.872289222984177e-09, 7.410409178528747e-09, 0.12834392330660893]","[3.744714785657819e-08, 5.7603253435155296e-08, 0.16497504833756135]","[1.8328921976425174e-08, 1.3338205698147792e-07, 0.17507186161264762]","[2.952280860397453e-08, 1.6858931513965438e-08, 0.08463096204286742]","[2.1321294044334704e-08, 2.6303388624394197e-08, 0.19913014246803068]","[1.0602262956321089e-08, 3.8562751315345644e-08, 0.10930814589342437]","[2.1950822733766704e-08, 5.017958174272124e-09, 0.18309110929864594]","[4.11348475896767e-08, 6.244405806868889e-08, 0.1602481808260527]","[3.4921901407025005e-08, 4.84958512376015e-08, 0.18059116385515303]","[1.1731477683455371e-08, 4.886716433303903e-08, 0.04859947393398057]","[2.1711122968253296e-08, 1.014322313778284e-08, 0.16017116919865607]","[2.9000690441389693e-08, 5.391123385763721e-08, 0.16445120665872018]"
"[2.9303801024118696e-08, 1.8296854361203874e-08, 0.18541551485113036]","[2.781187154219541e-08, 2.890302238426071e-08, 0.18374945616010221]","[1.2033571081568725e-08, 4.614305757900852e-08, 0.19507737568513886]","[1.9193484078792415e-08, 1.0755068234288252e-09, 0.06908716500692036]","[3.8044874549324536e-09, 3.008880692008402e-08, 0.2164424459603187]","[2.2790470020120687e-08, 8.460246854800649e-08, 0.12076326801373606]","[3.872835440409901e-09, 7.911825717597819e-08, 0.20607720872212232]","[3.661047035624752e-08, 5.873971625389324e-08, 0.14285602850474416]","[2.7212222873351257e-08, 1.314104211670703e-08, 0.13198851851774707]","[3.591307289507351e-08, 3.757915664996334e-08, 0.17974079448279906]","[1.9048761072114897e-08, 7.98614383315403e-08, 0.18405513673906604]","[2.9388762697907883e-08, 1.685393151396544e-08, 0.07111935104649159]","[2.1162120023379032e-08, 2.815426900455992e-08, 0.18301937795220574]","[1.0856668739387523e-08, 9.009493981697918e-09, 0.10232038389301856]","[2.178106360095907e-08, 5.012958174272124e-09, 0.19532863364474876]","[2.3984719005823708e-08, 3.296121255477989e-08, 0.18024818082605268]","[2.1936295673295922e-08, 4.794011126894553e-08, 0.20059116385515302]","[1.172647768345537e-08, 4.886216433303903e-08, 0.06859947393398057]","[2.1706122968253297e-08, 1.388651620037668e-08, 0.17745413979165298]","[2.5060102982721054e-08, 4.4977775031630406e-08, 0.1806842752620993]"
"[1.6681474692601372e-08, 1.8291854361203875e-08, 0.1891083314312096]","[2.7338354158773126e-08, 3.597526129192556e-08, 0.16389794131442373]","[1.8212637670903655e-08, 9.455310134827628e-09, 0.1990396150082741]","[3.82664638398679e-08, 2.4940513247789604e-08, 0.08862767819972443]","[7.0697093513876854e-09, 2.88739645894175e-08, 0.19779140885371949]","[2.1601065682880576e-08, 3.4129641243419405e-08, 0.13237200620363146]","[1.4239724538347978e-08, 5.639459844481474e-08, 0.20383486353398717]","[2.6620971632701535e-08, 3.8935532387792166e-08, 0.16285602850474415]","[4.397739647742079e-08, 2.2230842611683885e-08, 0.13825369070897514]","[2.8048271999154878e-08, 2.1225365143132376e-08, 0.18720111880224397]","[2.025232047742202e-08, 1.2763114085031093e-08, 0.19221316395729937]","[2.6043638669074404e-08, 2.7849604815189886e-08, 0.09111935104649159]","[2.1120286940932093e-08, 3.085703955004911e-08, 0.15953469865686262]","[1.6167891044809712e-08, 9.004493981697917e-09, 0.11804456880519704]","[2.132270629835526e-08, 1.0032171968618943e-08, 0.20644612335854184]","[6.164913301733188e-09, 2.635072433331739e-09, 0.20024818082605267]","[8.684408813175698e-09, 4.156907452860325e-08, 0.21950645302041638]","[1.87310736422048e-08, 7.20762483133536e-08, 0.08859947393398057]","[2.1520709360769465e-08, 2.4371985365593892e-08, 0.1947670864637334]","[1.9780555695916715e-08, 3.33962896205065e-08, 0.19717016337500734]"
